[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
36,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,11,37,37,489,73,2092.5,500
37,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,661,8,34,49,492,98,2160,500
38,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,701,12,36,67,488,140,2362.5,500
39,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,661,16,34,42,484,78,2092.5,500
40,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,14,37,112,486,220,2430,500
42,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,701,14,36,59,486,119,2227.5,500
41,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,17,37,86,483,155,2160,500
43,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,761,9,39,60,491,133,2295,500
45,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,701,11,36,104,489,214,2227.5,500
46,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,801,12,41,40,488,79,2632.5,500
44,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,781,10,40,62,490,111,2430,500
47,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,10,37,35,490,86,2362.5,500
48,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,701,14,36,51,486,103,2160,500
49,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,681,14,35,37,485,81,2160,499
52,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,641,12,33,50,488,96,2025,500
54,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,661,16,34,57,484,132,2092.5,500
51,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,761,12,39,41,487,86,2295,499
50,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,801,13,41,52,487,107,2497.5,500
55,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,741,10,38,107,490,188,2092.5,500
53,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,741,9,38,175,490,307,2295,499
56,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,641,7,33,57,493,110,1957.5,500
57,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,10,37,106,490,202,2227.5,500
59,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,641,12,33,58,488,118,2092.5,500
58,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,12,37,50,488,110,2227.5,500
60,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,761,8,39,77,492,138,2295,500
61,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,10,36,40,490,81,0,500
62,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,11,36,44,489,76,0,500
64,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,741,9,38,40,491,88,0,500
63,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,12,37,41,488,75,0,500
66,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,681,13,35,45,487,108,0,500
69,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,621,9,32,84,491,165,0,500
65,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,761,6,39,74,494,160,0,500
68,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,681,11,35,90,489,174,0,500
67,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,11,37,44,489,91,0,500
72,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,641,12,33,59,488,124,0,500
71,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,10,37,78,490,159,0,500
70,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,741,7,38,100,493,208,0,500
74,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,11,34,46,489,87,0,500
73,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,17,34,122,483,234,0,500
76,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,621,9,32,50,491,105,0,500
75,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,12,34,108,488,201,0,500
78,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,741,13,38,66,486,127,0,499
77,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,741,8,38,30,491,70,0,499
79,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,681,7,35,34,492,70,0,499
82,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,581,16,30,73,484,173,0,500
81,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,761,12,39,58,488,111,0,500
83,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,641,10,33,34,489,64,0,499
80,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,761,13,39,74,487,119,0,500
84,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,761,11,39,52,489,110,0,500
85,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,11,34,88,488,190,0,499
86,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,681,13,35,78,487,187,0,500
87,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,14,34,97,486,174,0,500
88,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,9,37,40,490,74,0,499
90,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,11,36,108,489,207,0,500
89,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,801,10,41,34,490,82,0,500
91,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,12,38,48,488,100,4964,500
93,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,701,11,36,59,489,117,4428,500
92,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,8,40,60,491,111,4714.5,499
94,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,681,9,35,98,491,213,4430,500
95,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,9,39,54,491,117,4841.5,500
96,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,701,17,36,43,483,83,4256,500
97,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,841,17,43,41,483,78,4911.5,500
98,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,6,38,37,494,79,4720,500
99,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,13,39,60,487,106,4546.5,500
100,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,12,40,35,488,76,5098.5,500
102,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,11,39,31,488,70,4977.5,499
104,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,701,14,36,53,486,113,4540,500
101,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,881,12,45,84,487,166,5634.5,499
103,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,881,14,45,52,486,89,4952.5,500
105,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,641,7,33,62,493,133,4039.5,500
107,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,16,39,44,484,85,4668.5,500
106,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,801,12,41,56,488,108,4685,500
108,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,9,40,109,491,227,4573,500
109,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,701,16,36,61,484,106,4536.5,500
110,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,821,10,42,45,490,72,4833.5,500
111,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,721,13,37,54,487,97,4410,500
113,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,13,38,107,486,220,4407.5,499
112,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,901,17,46,44,483,75,5456.5,500
115,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,721,11,37,97,489,193,4825,500
114,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,801,12,41,57,487,97,4961.5,499
116,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,701,12,36,61,486,111,4709.5,498
118,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,681,16,35,66,482,121,4128,498
117,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,16,39,57,484,117,4941,500
119,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,641,11,33,56,488,124,4161,499
120,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,13,38,147,487,302,4292.5,500
121,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,941,16,48,53,482,111,11313.5,498
123,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,841,12,43,45,486,84,11106.5,498
124,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,761,9,39,67,489,122,9778,498
122,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1121,14,57,37,484,83,15064.5,498
125,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,841,7,43,48,488,94,10862.5,495
127,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,841,12,43,35,487,73,11085,499
126,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,921,11,47,50,489,94,10555.5,500
129,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,861,13,44,55,483,103,11073.5,496
128,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,981,11,50,40,489,68,12163,500
130,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,941,11,48,44,487,95,11126,498
131,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,901,17,46,48,482,97,11050.5,499
132,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,801,8,41,31,489,63,10047,497
133,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,821,16,42,66,483,132,10524.5,499
134,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,761,12,39,117,488,242,10035.5,500
135,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,761,9,39,51,487,111,10048.5,496
136,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,861,11,44,38,486,84,11093,497
137,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,821,10,42,39,488,76,10843.5,498
138,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,821,12,42,68,486,130,10279.5,498
140,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,861,14,44,83,484,171,10562,498
141,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,781,16,40,38,483,77,10006,499
139,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,961,14,49,50,485,111,11338,499
142,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,981,19,50,38,479,84,12886.5,498
144,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,821,7,42,71,491,139,10328.5,498
143,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,941,13,48,47,482,92,12144,495
145,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1081,16,55,57,480,125,13453.5,496
147,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,741,12,38,55,485,107,9486.5,497
149,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,841,13,43,53,486,113,10817.5,499
148,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,921,13,47,80,487,175,11069.5,500
150,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,841,12,43,55,487,107,10285,499
146,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1241,6,63,52,491,103,13583.5,497
151,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,941,13,48,83,478,145,18525.5,491
153,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1041,11,53,56,472,113,20097,483
152,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1221,13,62,75,473,127,22934,486
156,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1101,9,56,83,475,157,20545,484
154,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1361,8,69,45,458,91,24591.5,466
157,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1321,9,67,44,468,91,25764,477
158,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,981,12,50,96,477,170,19747,489
155,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1421,12,72,52,474,106,27718,486
162,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1081,18,55,63,464,118,20849,482
159,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1241,9,63,45,470,91,23790,479
161,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1401,19,71,52,455,85,27240.5,474
163,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1241,11,63,59,473,107,24952,484
160,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1601,10,81,34,467,91,30565.5,477
164,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1261,13,64,55,459,103,24509.5,472
165,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1181,11,60,47,464,93,23326,475
166,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1061,9,54,138,488,254,20536.5,497
170,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1061,14,54,75,475,141,20486.5,489
168,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1381,11,70,56,463,109,26164,474
167,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1241,14,63,45,461,88,23681,475
169,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1461,14,74,37,453,76,29357,467
172,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1301,7,66,66,482,112,22971.5,489
173,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1261,9,64,61,476,125,24964,485
174,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1221,10,62,54,470,111,23335.5,480
171,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1461,17,74,44,454,83,28884,471
178,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,961,11,49,75,479,149,19316,490
176,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1361,12,69,46,464,83,26520,476
175,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1481,3,75,49,474,95,26284,477
177,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1301,10,66,40,471,87,25362,481
180,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1201,9,61,64,465,104,23770,474
179,false,false,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1481,7,75,32,442,73,29424.5,449
2,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,621,13,32,20,487,144,2106,500
12,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,661,3,34,6,497,100,2238.5,500
8,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,681,12,35,7,488,73,2250,500
5,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,641,15,33,24,485,251,2113.5,500
6,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,661,18,34,15,482,103,2238,500
10,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,701,12,36,8,488,65,2408,500
11,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,741,14,38,8,486,112,2390.5,500
9,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,761,8,39,17,491,170,2644.5,499
4,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,681,11,35,6,488,87,2337.5,499
7,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,801,8,41,7,492,83,2288.5,500
1,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,701,11,36,14,489,105,2399,500
3,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,841,10,43,18,490,106,2538.5,500
16,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,641,7,33,18,493,166,2218,500
15,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,641,11,33,16,489,159,2193,500
20,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,641,9,33,12,491,95,2208,500
13,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,781,14,40,10,485,90,2518,499
21,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,701,14,36,13,486,93,2247.5,500
14,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,701,9,36,14,490,98,2341,499
19,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,741,11,38,11,489,141,2458.5,500
18,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,721,10,37,21,490,156,2334.5,500
22,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,761,15,39,14,485,101,2581.5,500
17,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,761,11,39,7,489,101,2200,500
23,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,701,11,36,10,489,89,2395.5,500
24,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,781,12,40,22,488,165,2328.5,500
25,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,681,11,35,7,489,83,2263,500
26,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,701,9,36,6,491,99,2412,500
28,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,701,14,36,14,486,150,2322.5,500
27,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,721,11,37,9,489,89,2196,500
34,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,681,10,35,8,490,79,2227.5,500
35,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,661,5,34,35,495,245,2160,500
30,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,721,7,37,14,493,92,2146,500
31,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,681,10,35,12,490,105,2227.5,500
36,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,14,37,20,486,144,2227.5,500
29,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,781,10,40,5,490,87,2617,500
33,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,801,11,41,15,489,109,2092.5,500
32,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,781,5,40,11,495,127,2430,500
39,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,681,15,35,22,485,173,2227.5,500
37,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,841,12,43,4,488,88,2497.5,500
38,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,701,8,36,17,492,90,2227.5,500
45,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,681,8,35,12,492,131,2295,500
43,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,681,22,35,14,478,117,2160,500
48,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,661,11,34,16,489,193,2160,500
47,false,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,641,13,33,13,487,80,2092.5,500
