"[run number]","deterrents","detection_sick_people","security_measures","proportion_retired","people","_network_type","_nodes","proportion_paranoid","proportion_worker","infectious_rate","duration","discovery_type","lockdown_type","proportion_student","stability-factor","proportion_skeptic","[step]","n_of_death","days","count turtles with [spreader? = true]","count turtles with [color = gray]","count turtles with [notp? = true]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"29","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","13","21","81","487","153","5300","500"
"35","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","9","20","53","491","97","5035","500"
"30","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","13","20","41","487","87","5035","500"
"33","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","15","20","56","485","103","5035","500"
"31","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","12","20","64","488","104","5035","500"
"36","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","11","21","38","489","89","5300","500"
"32","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","13","21","32","487","80","5300","500"
"37","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","11","20","48","489","91","5035","500"
"38","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","7","20","35","493","80","5035","500"
"39","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","9","21","39","491","78","5300","500"
"40","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","6","20","78","494","169","5035","500"
"41","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","12","20","46","488","96","5035","500"
"44","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","13","20","55","487","113","5035","500"
"45","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","8","21","84","492","136","5300","500"
"42","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","4","20","51","496","104","5035","500"
"48","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","361","8","19","65","492","148","4770","500"
"43","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","361","10","19","99","490","208","4770","500"
"47","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","361","9","19","60","491","113","4770","500"
"46","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","13","20","89","487","180","5035","500"
"49","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","14","20","36","486","82","5035","500"
"51","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","381","14","20","42","486","76","1293.5","500"
"50","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","11","21","72","489","159","5300","500"
"52","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","8","19","79","492","144","1300","500"
"55","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","8","18","35","492","76","1228.5","500"
"54","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","19","18","64","481","140","1218.5","500"
"56","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","62","488","141","1294","500"
"58","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","56","488","95","1290.5","500"
"53","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","381","8","20","46","492","81","1365.5","500"
"57","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","61","490","113","1292","500"
"59","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","4","19","53","496","111","1298.5","500"
"60","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","15","18","44","485","83","1225.5","500"
"61","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","135","488","254","1292.5","500"
"62","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","18","19","42","482","82","1283.5","500"
"63","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","24","19","34","476","82","1277","500"
"64","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","96","490","178","1294","500"
"65","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","58","488","114","1294.5","500"
"67","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","15","19","50","485","111","1286.5","500"
"66","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","6","19","38","494","70","1299.5","500"
"68","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","12","18","46","488","74","1224.5","500"
"70","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","13","19","46","487","87","1292.5","500"
"71","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","17","18","50","483","91","1223.5","500"
"69","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","150","489","294","1294","500"
"72","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","6","18","65","494","123","1228.5","500"
"73","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","35","488","72","1293.5","500"
"74","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","52","490","94","1295","500"
"75","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","46","490","96","1296.5","500"
"76","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","13","18","48","487","91","1224","500"
"77","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","14","19","174","486","347","1287.5","500"
"78","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","18","19","43","482","85","1289.5","500"
"79","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","13","19","57","487","91","1288.5","500"
"80","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","9","19","43","491","96","1295.5","500"
"83","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","20","19","56","480","120","1284","500"
"81","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","8","19","52","492","103","1296.5","500"
"82","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","13","19","70","487","144","1293","500"
"84","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","55","490","118","1294","500"
"85","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","16","19","77","484","147","1289","500"
"86","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","8","19","49","492","89","1298","500"
"87","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","15","19","45","485","79","1291","500"
"88","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","13","19","68","487","131","1292.5","500"
"89","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","8","19","72","492","141","1297.5","500"
"91","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","14","19","73","486","151","1286","500"
"90","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","50","489","104","1293.5","500"
"92","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","16","19","64","484","123","1288","500"
"93","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","8","19","48","492","104","1296.5","500"
"94","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","20","19","43","480","89","1285.5","500"
"95","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","9","19","52","491","101","1295.5","500"
"96","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","13","18","78","487","153","1224.5","500"
"97","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","9","19","50","491","102","1298","500"
"98","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","10","18","66","490","135","1225.5","500"
"99","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","51","490","106","1295.5","500"
"100","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","36","490","76","1296","500"
"101","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","8","19","40","492","76","1215","500"
"103","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","8","18","40","492","73","1147.5","500"
"102","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","18","19","49","482","87","1215","500"
"104","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","20","19","51","480","102","1215","500"
"105","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","8","19","103","492","195","1215","500"
"106","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","13","20","60","487","115","1282.5","500"
"107","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","44","483","93","1215","500"
"108","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","4","19","56","496","121","1215","500"
"109","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","43","483","87","1215","500"
"110","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","9","20","48","491","79","1282.5","500"
"111","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","52","493","104","1215","500"
"112","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","8","19","41","492","87","1215","500"
"113","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","10","19","124","490","252","1215","500"
"115","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","53","483","112","1215","500"
"114","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","36","483","78","1215","500"
"116","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","10","19","47","490","90","1215","500"
"117","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","10","20","57","490","109","1282.5","500"
"118","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","38","483","73","1215","500"
"120","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","14","18","64","486","130","1147.5","500"
"119","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","35","486","84","1215","500"
"121","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","57","487","103","1215","500"
"122","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","9","18","35","491","85","1147.5","500"
"123","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","12","18","75","488","145","1147.5","500"
"124","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","41","483","103","1215","500"
"125","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","5","19","60","495","114","1215","500"
"126","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","19","19","75","481","141","1215","500"
"127","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","61","487","118","1215","500"
"128","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","6","19","50","494","95","1215","500"
"129","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","46","487","85","1215","500"
"130","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","62","489","124","1215","500"
"132","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","12","20","46","488","91","1282.5","500"
"131","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","12","20","52","488","98","1282.5","500"
"133","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","13","20","61","487","117","1282.5","500"
"134","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","13","18","121","487","237","1147.5","500"
"135","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","45","488","92","1215","500"
"136","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","6","20","40","494","78","1282.5","500"
"137","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","12","18","55","488","111","1147.5","500"
"138","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","182","487","340","1215","500"
"139","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","45","486","77","1215","500"
"140","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","46","489","107","1215","500"
"141","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","50","488","111","1215","500"
"142","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","9","19","49","491","81","1215","500"
"145","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","94","489","176","1215","500"
"146","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","19","18","50","481","98","1147.5","500"
"143","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","10","20","56","490","109","1215","500"
"144","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","14","20","64","486","128","1282.5","500"
"147","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","12","20","55","488","118","1282.5","500"
"148","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","53","493","116","1215","500"
"149","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","10","18","53","490","115","1147.5","500"
"150","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","5","19","47","495","96","1215","500"
"151","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","6","19","40","494","77","0","500"
"152","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","10","18","61","490","114","0","500"
"155","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","14","19","62","486","123","0","500"
"156","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","11","18","73","489","156","0","500"
"154","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","15","19","43","485","95","0","500"
"153","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","13","18","49","487","88","0","500"
"159","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","51","491","87","0","500"
"157","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","46","491","99","0","500"
"158","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","11","19","38","489","73","0","500"
"161","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","9","18","47","491","85","0","500"
"160","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","381","12","20","45","488","90","0","500"
"162","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","61","491","116","0","500"
"163","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","14","19","81","486","164","0","500"
"164","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","12","19","73","488","132","0","500"
"165","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","5","19","40","495","78","0","500"
"166","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","72","491","124","0","500"
"169","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","14","19","88","486","166","0","500"
"167","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","109","491","202","0","500"
"168","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","10","19","71","490","158","0","500"
"170","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","12","19","100","488","172","0","500"
"171","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","19","19","56","481","99","0","500"
"173","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","13","18","36","487","73","0","500"
"172","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","8","18","33","492","72","0","500"
"174","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","10","19","44","490","71","0","500"
"175","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","5","19","35","495","77","0","500"
"177","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","8","19","92","492","173","0","500"
"176","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","11","18","47","489","84","0","500"
"178","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","10","19","43","490","85","0","500"
"179","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","14","19","27","486","57","0","500"
"180","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","15","19","40","485","67","0","500"
"181","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","13","19","44","487","95","0","500"
"182","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","17","18","38","483","79","0","500"
"184","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","10","18","69","490","126","0","500"
"185","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","10","18","58","490","126","0","500"
"186","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","11","18","70","489","131","0","500"
"183","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","7","19","69","493","145","0","500"
"187","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","19","19","43","481","105","0","500"
"188","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","11","18","58","489","111","0","500"
"190","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","14","18","64","486","119","0","500"
"189","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","7","18","42","493","97","0","500"
"191","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","10","18","131","490","257","0","500"
"192","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","11","19","41","489","84","0","500"
"193","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","17","19","50","483","83","0","500"
"195","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","19","18","56","481","123","0","500"
"196","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","39","491","77","0","500"
"194","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","11","18","70","489","130","0","500"
"197","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","16","19","44","484","91","0","500"
"199","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","11","18","49","489","85","0","500"
"198","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","13","19","58","487","113","0","500"
"200","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","26","491","69","0","500"
"201","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","401","14","21","56","486","106","6726.5","500"
"203","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","401","10","21","30","490","61","6732.5","500"
"202","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","481","11","25","39","489","76","8058.5","500"
"204","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","401","11","21","73","489","145","6730","500"
"206","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","421","7","22","49","493","84","7072.5","500"
"205","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","401","14","21","37","486","83","6729","500"
"207","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","441","10","23","44","490","79","7401","500"
"208","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","361","13","19","71","487","143","6058.5","500"
"209","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","421","11","22","72","489","132","7061","500"
"210","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","401","14","21","48","486","86","6727","500"
"211","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","441","14","23","42","486","84","7389.5","500"
"212","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","441","13","23","45","487","83","7390","500"
"213","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","401","8","21","82","492","162","6737","500"
"214","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","401","7","21","81","493","154","6738","500"
"215","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","441","11","23","47","489","89","7396.5","500"
"219","false","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","381","7","20","63","493","147","6404","500"
